symbol	base_addr	region_addr	votes	total_sites
D_8013D1D4	8013D1D4	8013E4AC	1	1
D_8013D1F0	8013D1F0	8013E4C8	2	2
D_8013D1F8	8013D1F8	8013E4D0	1	1
D_8013D208	8013D208	8013E4E0	1	1
D_8013D228	8013D228	8013E500	1	1
D_8013D22D	8013D22D	8013E505	5	5
D_8013D22E	8013D22E	8013E506	4	4
D_8013D22F	8013D22F	8013E507	8	8
D_8013D29C	8013D29C	8013E578	1	1
D_8013D2A4	8013D2A4	8013E580	1	1
D_8013D2AC	8013D2AC	8013E588	1	1
D_8013D2FC	8013D2FC	8013E5E0	5	5
D_8013D328	8013D328	8013E60C	1	1
D_8013D330	8013D330	8013E614	1	1
D_8013D338	8013D338	8013E61C	1	1
D_8013D340	8013D340	8013E624	3	3
D_8013D348	8013D348	8013E62C	1	1
D_8013D350	8013D350	8013E634	3	3
D_8013D358	8013D358	8013E63C	6	6
D_8013D35C	8013D35C	8013E640	2	2
D_8013D360	8013D360	8013E644	2	2
D_8013D368	8013D368	8013E64C	2	2
D_8013D370	8013D370	8013E654	2	2
D_8013D374	8013D374	8013E658	2	2
D_8013D378	8013D378	8013E65C	2	2
D_8013D37C	8013D37C	8013E660	2	2
D_8013D380	8013D380	8013E664	1	1
D_8013D39D	8013D39D	8013E681	1	1
D_8013D39E	8013D39E	8013E682	1	1
D_8013D3A1	8013D3A1	8013E685	1	1
D_8013D3A2	8013D3A2	8013E686	1	1
D_8013D3D6	8013D3D6	8013E6BA	2	2
D_8013D3D8	8013D3D8	8013E6BC	1	1
D_8013D3DA	8013D3DA	8013E6BE	1	1
D_8013D404	8013D404	8013E6E8	1	1
D_8013D410	8013D410	8013E6F4	1	1
D_8013D418	8013D418	8013E6FC	1	1
D_8013D420	8013D420	8013E704	1	1
D_8013D440	8013D440	8013E724	1	1
D_8013D45C	8013D45C	8013E740	2	2
D_8013D464	8013D464	8013E748	1	1
D_8013D468	8013D468	8013E74C	1	1
D_8013D470	8013D470	8013E754	1	1
D_8013D478	8013D478	8013E75C	1	1
D_8013D480	8013D480	8013E764	1	1
D_8013D488	8013D488	8013E76C	1	1
D_8013D490	8013D490	8013E774	1	1
D_8013D4A4	8013D4A4	8013E788	1	1
D_8013D514	8013D514	8013E7FC	1	1
D_8013D720	8013D720	8013EA08	1	1
D_8013D728	8013D728	8013EA10	1	1
D_8013D730	8013D730	8013EA18	1	1
D_8013D738	8013D738	8013EA20	1	1
D_8013D74C	8013D74C	8013EA34	1	1
D_8013D754	8013D754	8013EA3C	1	1
D_8013D788	8013D788	8013EA70	3	3
D_8013D790	8013D790	8013EA78	1	1
D_8013D798	8013D798	8013EA80	2	2
D_8013D79C	8013D79C	8013EA84	2	2
D_8013D7D0	8013D7D0	8013EAB8	1	1
D_8013D7D8	8013D7D8	8013EAC0	1	1
D_8013D7E0	8013D7E0	8013EAC8	1	1
D_8013D7E4	8013D7E4	8013EACC	1	1
D_8013D7E8	8013D7E8	8013EAD0	1	1
D_8013D820	8013D820	8013EB08	2	2
D_8013D878	8013D878	8013EB60	7	7
D_8013D87C	8013D87C	8013EB64	5	5
D_8013D880	8013D880	8013EB68	1	1
D_8013D896	8013D896	8013EB7E	1	1
D_8013D898	8013D898	8013EB80	1	1
D_8013D8AC	8013D8AC	8013EB94	4	4
D_8013D8CC	8013D8CC	8013EBAC	1	1
D_8013D8D4	8013D8D4	8013EBB4	1	1
D_8013D8DC	8013D8DC	8013EBBC	1	1
D_8013D8E4	8013D8E4	8013EBC4	1	1
D_8013D8EC	8013D8EC	8013EBCC	1	1
D_8013D8F0	8013D8F0	8013EBD0	2	2
D_8013D8F8	8013D8F8	8013EBD8	1	1
D_8013D900	8013D900	8013EBE0	5	5
D_8013D904	8013D904	8013EBE4	3	3
D_8013D908	8013D908	8013EBE8	1	1
D_8013D910	8013D910	8013EBF0	3	3
D_8013D914	8013D914	8013EBF4	1	1
D_8013D91C	8013D91C	8013EBFC	1	1
D_8013D91D	8013D91D	8013EBFD	2	2
D_8013D920	8013D920	8013EC00	2	2
D_8013D924	8013D924	8013EC04	2	2
D_8013D954	8013D954	8013EC34	1	1
D_8013D95C	8013D95C	8013EC3C	1	1
D_8013D964	8013D964	8013EC44	1	1
D_8013D98C	8013D98C	8013EC6C	4	4
D_8013D990	8013D990	8013EC70	4	4
D_8013D996	8013D996	8013EC76	1	1
D_8013D99C	8013D99C	8013EC7C	11	11
D_8013D9D4	8013D9D4	8013ECB4	1	1
D_8013D9E2	8013D9E2	8013ECC2	1	1
D_8013D9F4	8013D9F4	8013ECD4	2	2
D_8013D9FE	8013D9FE	8013ECDE	3	3
D_8013DA00	8013DA00	8013ECE0	1	1
D_8013DA08	8013DA08	8013ECE8	1	1
D_8013DA10	8013DA10	8013ECF0	1	1
D_8013DA18	8013DA18	8013ECF8	1	1
D_8013DA20	8013DA20	8013ED00	1	1
D_8013DA50	8013DA50	8013ED30	1	1
D_8013DA8C	8013DA8C	8013ED6C	1	1
D_8013DAAC	8013DAAC	8013ED8C	3	3
D_8013DAC0	8013DAC0	8013EDA0	5	5
D_8013DAD8	8013DAD8	8013EDB8	1	1
D_8013DAE0	8013DAE0	8013EDC0	1	1
D_8013DAE8	8013DAE8	8013EDC8	1	1
D_8013DAF0	8013DAF0	8013EDD0	1	1
D_8013DAF8	8013DAF8	8013EDD8	1	1
D_8013DB00	8013DB00	8013EDE0	1	1
D_8013DB4C	8013DB4C	8013EE2C	1	1
D_8013DB54	8013DB54	8013EE34	1	1
D_8013DB5C	8013DB5C	8013EE3C	1	1
D_8013DB64	8013DB64	8013EE44	1	1
D_8013DB6C	8013DB6C	8013EE4C	1	1
D_8013DB84	8013DB84	8013EE64	1	1
D_8013DBB4	8013DBB4	8013EE94	1	1
D_8013DBBC	8013DBBC	8013EE9C	1	1
D_8013DBCC	8013DBCC	8013EEAC	1	1
D_8013DBD4	8013DBD4	8013EEB4	1	1
D_8013DBDC	8013DBDC	8013EEBC	1	1
D_8013DBE4	8013DBE4	8013EEC4	1	1
D_8013DC20	8013DC20	8013EF00	1	1
D_8013DC28	8013DC28	8013EF08	1	1
D_8013DC38	8013DC38	8013EF18	4	4
D_8013DC3C	8013DC3C	8013EF1C	2	2
D_8013DC48	8013DC48	8013EF28	1	1
D_8013DC50	8013DC50	8013EF30	3	3
D_8013DD34	8013DD34	8013F014	2	2
D_8013DD40	8013DD40	8013F020	2	2
D_8013DD44	8013DD44	8013F024	1	1
D_8013DD48	8013DD48	8013F04C	1	1
D_8013DD80	8013DD80	8013F088	1	1
D_8013DD88	8013DD88	8013F090	1	1
D_8013DD90	8013DD90	8013F098	2	2
D_8013DD98	8013DD98	8013F0A0	10	10
D_8013DD9C	8013DD9C	8013F0A4	10	10
D_8013DDA0	8013DDA0	8013F0A8	10	10
D_8013DDA4	8013DDA4	8013F0AC	2	2
D_8013DDA8	8013DDA8	8013F0B0	4	4
D_8013DDAC	8013DDAC	8013F0B4	3	3
D_8013DDB0	8013DDB0	8013F0B8	5	5
D_8013DDB8	8013DDB8	8013F0C0	10	10
D_8013DDBA	8013DDBA	8013F0C2	3	3
D_8013DDBC	8013DDBC	8013F0C4	4	4
D_8013DDC0	8013DDC0	8013F0C8	14	14
D_8013DDC4	8013DDC4	8013F0CC	8	8
D_8013DDC8	8013DDC8	8013F0D0	2	2
D_8013DDD0	8013DDD0	8013F0D8	2	2
D_8013DDD4	8013DDD4	8013F0DC	7	7
D_8013DDD8	8013DDD8	8013F0E0	6	6
D_8013DDE4	8013DDE4	8013F0EC	2	2
D_8013DDE8	8013DDE8	8013F0F0	2	2
D_8013DDEC	8013DDEC	8013F0F4	3	3
D_8013DDF0	8013DDF0	8013F0F8	2	2
D_8013DDF2	8013DDF2	8013F0FA	1	1
D_8013DDF4	8013DDF4	8013F0FC	1	1
D_8013DDFA	8013DDFA	8013F102	1	1
D_8013DDFC	8013DDFC	8013F104	1	1
D_8013DE00	8013DE00	8013F108	2	2
D_8013DE10	8013DE10	8013F118	4	4
D_8013DE28	8013DE28	8013F130	9	9
D_8013DE2C	8013DE2C	8013F134	2	2
D_8013DE30	8013DE30	8013F138	4	4
D_8013DE3C	8013DE3C	8013F144	1	1
D_8013DE48	8013DE48	8013F150	3	3
D_8013DE4C	8013DE4C	8013F154	3	3
D_8013DE54	8013DE54	8013F15C	3	3
D_8013DE58	8013DE58	8013F160	2	2
D_8013DE74	8013DE74	8013F17C	1	1
D_8013DE88	8013DE88	8013F190	1	1
D_8013DE90	8013DE90	8013F198	6	6
D_8013DE94	8013DE94	8013F19C	2	2
D_8013DE98	8013DE98	8013F1A0	5	5
D_8013DEA0	8013DEA0	8013F1A8	8	8
D_8013DEA4	8013DEA4	8013F1AC	1	1
D_8013DEA8	8013DEA8	8013F1B0	4	4
D_8013DEAC	8013DEAC	8013F1B4	1	1
D_8013DEB0	8013DEB0	8013F1B8	6	6
D_8013DEB4	8013DEB4	8013F1BC	2	2
D_8013DEB8	8013DEB8	8013F1C0	4	4
D_8013DEBC	8013DEBC	8013F1C4	1	1
D_8013DEC8	8013DEC8	8013F1D0	6	6
D_8013DECC	8013DECC	8013F1D4	4	4
D_8013DED0	8013DED0	8013F1D8	4	4
D_8013DED4	8013DED4	8013F1DC	19	19
D_8013DED8	8013DED8	8013F1E0	5	5
D_8013DEDC	8013DEDC	8013F1E4	4	4
D_8013DF64	8013DF64	8013F26C	4	4
D_8013DFC4	8013DFC4	8013F2CC	4	4
D_8013DFD0	8013DFD0	8013F2D8	2	2
D_8013DFF0	8013DFF0	8013F2F8	2	2
D_8013E008	8013E008	8013F310	2	2
D_8013E038	8013E038	8013F340	6	6
D_8013E068	8013E068	8013F370	6	6
D_8013E098	8013E098	8013F3A0	8	8
D_8013E0C0	8013E0C0	8013F3C8	2	2
D_8013E0D8	8013E0D8	8013F3E0	2	2
D_8013E0E8	8013E0E8	8013F3F0	2	2
D_8013E0F4	8013E0F4	8013F3FC	6	6
D_8013E2F4	8013E2F4	8013F5FC	1	1
D_8013E300	8013E300	8013F608	1	1
D_8013E340	8013E340	8013F648	1	1
D_8013E384	8013E384	8013F68C	2	2
D_8013E39C	8013E39C	8013F6A4	1	1
D_8013E3B4	8013E3B4	8013F6BC	3	3
D_8013E3FC	8013E3FC	8013F704	1	1
D_8013E408	8013E408	8013F710	1	1
D_8013E414	8013E414	8013F71C	3	3
D_8013E5A0	8013E5A0	8013F8A8	2	2
D_8013E850	8013E850	8013FB58	4	4
D_8013E85C	8013E85C	8013FB64	1	1
D_8013E8A1	8013E8A1	8013FBA9	1	1
D_8013E8A2	8013E8A2	8013FBAA	2	2
D_8013E8A4	8013E8A4	8013FBAC	1	1
D_8013E8C0	8013E8C0	8013FBC8	1	1
D_8013E980	8013E980	8013FCBC	4	4
D_8013EA9C	8013EA9C	8013FDD8	2	2
D_8013EAA0	8013EAA0	8013FDDC	4	4
D_8013EAA8	8013EAA8	8013FDE4	6	6
D_8013EAAC	8013EAAC	8013FDE8	4	4
D_8013EAB0	8013EAB0	8013FDEC	3	3
D_8013EAD8	8013EAD8	8013FE14	1	1
D_8013EAF8	8013EAF8	8013FE34	3	3
D_8013EC04	8013EC04	8013FF40	3	3
D_8013EC08	8013EC08	8013FF44	2	2
D_8013EC0C	8013EC0C	8013FF48	2	2
D_80144864	80144864	80145BA0	15	15
D_8014487C	8014487C	80145BB8	2	2
D_8014487D	8014487D	80145BB9	1	1
D_8014487E	8014487E	80145BBA	1	1
D_80144880	80144880	80145BBC	1	1
D_80144884	80144884	80145BC0	3	3
D_80144E58	80144E58	80146194	1	1
D_80144E7C	80144E7C	801461B8	2	2
D_80144E80	80144E80	801461BC	4	4
D_80144E84	80144E84	801461C0	2	2
D_80144E88	80144E88	801461C4	1	1
D_8014647C	8014647C	801477B8	2	2
D_80146CD8	80146CD8	80148014	1	1
D_80146CF8	80146CF8	80148034	2	2
D_80146D00	80146D00	8014803C	1	1
D_80147500	80147500	8014883C	3	3
D_80147504	80147504	80148840	5	5
D_80147514	80147514	80148850	12	12
D_80147518	80147518	80148854	17	17
D_8014751C	8014751C	80148858	2	2
D_80147520	80147520	8014885C	2	2
D_80147524	80147524	80148860	6	6
D_80147528	80147528	80148864	8	8
D_80147558	80147558	80148894	2	2
D_80147560	80147560	8014889C	3	3
D_80147564	80147564	801488A0	4	4
D_8014756C	8014756C	801488A8	6	6
D_80147570	80147570	801488AC	1	1
D_801475B8	801475B8	801488F4	1	1
D_80147600	80147600	8014893C	3	3
D_80147870	80147870	80148BAC	3	3
D_80147871	80147871	80148BAD	3	3
D_80147898	80147898	80148BD4	1	1
D_8014789C	8014789C	80148BD8	28	28
D_8014789D	8014789D	80148BD9	1	1
D_801478E8	801478E8	80148C24	1	1
D_801478F4	801478F4	80148C30	8	8
D_801478F8	801478F8	80148C34	3	3
D_801478FC	801478FC	80148C38	2	2
D_80147900	80147900	80148C3C	2	2
D_8014791A	8014791A	80148C56	1	1
D_8014791C	8014791C	80148C58	1	1
D_801479F0	801479F0	80148D2C	12	12
D_80147E28	80147E28	80149164	1	1
D_80147E2C	80147E2C	80149168	5	5
D_80147E34	80147E34	80149170	2	2
D_80147E38	80147E38	80149174	1	1
D_80148064	80148064	801493A0	1	1
D_80148448	80148448	80149784	3	3
D_8014857C	8014857C	801498B8	2	2
D_80148580	80148580	801498BC	1	1
D_8014858C	8014858C	801498C8	2	2
D_80148590	80148590	801498CC	1	1
D_8014859C	8014859C	801498D8	2	2
D_80148786	80148786	801498EE	1	1
D_80148788	80148788	801498F0	1	1
D_8014878C	8014878C	801498F4	1	1
D_8014898C	8014898C	80149CC8	2	2
D_8014899C	8014899C	80149CD8	6	6
D_801489A4	801489A4	80149CE0	5	5
D_801489AC	801489AC	80149CE8	1	1
D_801489B4	801489B4	80149CF0	8	8
D_801489B8	801489B8	80149CF4	12	12
D_801489BC	801489BC	80149CF8	8	8
D_801489D0	801489D0	80149D0C	1	1
D_801489D4	801489D4	80149D10	1	1
D_801489E4	801489E4	80149D20	1	1
D_801489EC	801489EC	80149D28	5	5
D_801489F0	801489F0	80149D2C	5	5
D_801489F4	801489F4	80149D30	5	5
D_801489F8	801489F8	80149D34	5	5
D_801489FC	801489FC	80149D38	5	5
D_80148A00	80148A00	80149D3C	5	5
D_80148A04	80148A04	80149D40	5	5
D_80148A08	80148A08	80149D44	5	5
D_80148A0C	80148A0C	80149D48	5	5
D_80148A10	80148A10	80149D4C	7	7
D_80148A14	80148A14	80149D50	7	7
D_80148A18	80148A18	80149D54	7	7
D_80148A1C	80148A1C	80149D58	5	5
D_80148A20	80148A20	80149D5C	7	7
D_80148A24	80148A24	80149D60	7	7
D_80148A28	80148A28	80149D64	7	7
D_80148A2C	80148A2C	80149D68	1	1
D_80148A38	80148A38	80149D74	1	1
D_80148A6C	80148A6C	80149DA8	2	2
D_80148A7C	80148A7C	80149DB8	1	1
D_80148A84	80148A84	80149DC0	3	3
D_80148AC4	80148AC4	80149E00	4	4
DashHUD_gInfo	80112730	801139E8	42	42
Device_gDeviceList	8011EC18	8011FF08	18	18
Device_gForcePause	8013D778	8013EA60	5	5
Device_gPausePort	8013D77C	8013EA64	7	7
Device_gPausePortIndex	8013D794	8013EA7C	9	9
Device_gPaused	8013D780	8013EA68	4	4
Device_gPrev	8013D78C	8013EA74	1	1
Device_gToggleTime	8013D784	8013EA6C	3	3
DrawC_HeadLightFlash	8011F474	80120764	4	4
DrawC_SirenFlash	8011F454	80120744	1	1
DrawC_TailLightFlash	8011F494	80120784	2	2
DrawC_gEnvMap	8013D7F0	8013EAD8	7	7
DrawC_gEnvMapMax	8013D7F8	8013EAE0	3	3
DrawC_gEnvMapOffset	8013D7C8	8013EAB0	1	1
DrawC_gMatA	8011F4E8	801207D8	1	1
DrawC_gMenuColor	8013D800	8013EAE8	3	3
DrawC_gMenuLights	8013D808	8013EAF0	1	1
DrawC_gMenuLightsDirection	8013D80C	8013EAF4	2	2
DrawC_gOverlay	8011F508	801207F8	42	42
DrawC_gReflectOffset	8013D814	8013EAFC	2	2
DrawC_gScreenMat	8011F4C8	801207B8	10	10
DrawC_gShadow	8013D7F4	8013EADC	7	7
DrawC_gShadowMax	8013D7FC	8013EAE4	3	3
DrawC_gWetRoad	8013D810	8013EAF8	2	2
Draw_gDoVSync	8013D7A8	8013EA90	5	5
Draw_gMaxPrim	8013D7C0	8013EAA8	1	1
Draw_gMidGroundOtz	8013D7BC	8013EAA4	2	2
Draw_gNumView	8013D7AC	8013EA94	10	10
Draw_gPlayer1View	8013D3CC	8013E6B0	19	19
Draw_gPlayer2View	8013D3D0	8013E6B4	3	3
Draw_gRearView	8013D3E0	8013E6C4	1	1
Draw_gView	8011EC54	8011FF44	13	13
Draw_gViewOtSize	8013D7B0	8013EA98	22	22
EXTRAYATTOP	8005290C	80052D9C	6	6
FEApp	800514C0	800519A8	85	85
FILE_read	800EC4EC	800ECE48	1	1
FadingMusic	8013C63D	8013D931	1	1
Fe3D_lightsVertex	80051334	8005181C	2	2
Fe3D_spotVertex	8005126C	80051754	2	2
FeTools_gScrollTicksOut	800517D0	80051C58	2	2
FinalBTC_Countdown	8013D938	8013EC18	3	3
FlareThing__Fv	800B35E8	800B42B8	1	1
Flare_SunFlarePieces	801201E8	801214D8	1	1
Flare_gHex	8011FEE8	801211D8	1	1
Flare_gLensOct	801201A8	80121498	1	1
Flare_gOct	8011FE68	80121158	6	6
Flare_gQuad	8011FF48	80121238	1	1
Flare_gReflectHex	8011FF18	80121208	1	1
Flare_gSpikes	8011FE48	80121138	2	2
Flare_gType	8011FF68	80121258	4	4
Fog_gBuf	8012307C	8012436C	1	1
Fog_gCurrentKey	8013DB80	8013EE60	2	2
Fog_gHeadKey	8013DB88	8013EE68	5	5
Fog_gNumKeys	8013DB7C	8013EE5C	4	4
Font	80135E58	80137148	1	1
FontUpsideDownBlit__FiiPviiP12charactertbli	8004EFB4	8004F49C	2	2
Font_Blit__FiiPviiP12charactertbli	800CB2AC	800CC00C	1	1
Force_Update__FP8Car_tObj	800CABC0	800CB920	2	2
Force_Vbl__Fv	800CA998	800CB6F8	1	1
Force_g	8011FD60	80121050	6	6
Force_gActAlign	8013D840	8013EB28	2	2
Force_gOffAlign	8013D848	8013EB30	2	2
Force_gTick	8013D84E	8013EB36	5	5
Force_rand_256	8011FC60	80120F50	2	2
GEnv	8012369C	8012498C	3	3
GPU_printf	80123698	80124988	10	10
GRIDMEMCARDGOURAUDBIT_X	80052918	80052DA8	7	7
GRIDMEMCARDGOURAUDBIT_Y	8005291C	80052DAC	4	4
GRIDMEMCARD_HEIGHT	80052914	80052DA4	3	3
GRIDMEMCARD_STARTX	800528F4	80052D84	9	9
GRIDMEMCARD_STARTY	800528F8	80052D88	6	6
GRIDMEMCARD_WIDTH	80052910	80052DA0	5	5
GameSetup_gCarNames	80113044	801142FC	10	10
GameSetup_gData	801131EC	801144A4	194	245
GameSetup_gPersonalityNames	80113174	8011442C	3	3
GameSetup_gTrackNames	80113144	801143FC	1	1
GlobalSimQuad	8013C7BC	8013DAB0	1	1
Hcount	80134A90	80135D80	3	3
Hrz_gLightningPosInSky	8013D894	8013EB7C	2	2
Hrz_gTrackSpec	8013D888	8013EB70	7	7
HudBustedOverlay	8013D928	8013EC08	15	15
HudBustedOverlayPlayer	8013D944	8013EC24	2	2
HudMapOffsetY	8013D96C	8013EC4C	22	22
HudPmx_gHudNumberUV	80110C70	80111F34	4	4
HudPmx_gShapes	80110C98	80111F5C	25	25
HudSplitTimeDiff1	8013DE18	8013F120	2	2
HudSplitTimeDiff2	8013DE20	8013F128	2	2
Hud_ActivateCDPlayer	8013D930	8013EC10	5	5
Hud_BeTheCop	8013D93C	8013EC1C	23	23
Hud_Character	80120AAC	80121D9C	2	2
Hud_NextPerp	8013D994	8013EC74	9	9
Hud_gCdActive	8013D92C	8013EC0C	6	6
Hud_gCdLastTick	8013D984	8013EC64	7	7
Hud_gCdScrollTitle	8013D988	8013EC68	9	9
Hud_gCopMarkerColor	80120B90	80121E80	2	2
Hud_gElementPositions	80120924	80121C14	1	1
Hud_gHudView	8013D950	8013EC30	5	5
Hud_gMapView	8013D958	8013EC38	4	4
Hud_gMarkerColor	80120B60	80121E50	4	4
Hud_gStatsView	8013D968	8013EC48	7	7
Hud_gTacView	8013D960	8013EC40	3	3
Hud_gWingmanFlashIcon	8013D8B4	8013EB9C	2	2
Hud_gWingmanFlashTicks	8013D8B8	8013EBA0	3	3
Hud_gWingmanInterface	8013D8B0	8013EB98	5	5
Hud_kTurnSongOffNext	8013D940	8013EC20	4	4
HudminChar	8013D89C	8013EB84	1	1
InBetween	8013D40C	8013E6F0	9	9
InGameSelectListAudioMode	8013D244	8013E51C	1	1
InfiniteMassNewton	801100E4	801113A8	1	1
InitCARD2	8010C9D0	8010D62C	1	1
Input_gDBFlags	80113EF4	801151AC	2	2
Input_gHandler	80113C14	80114ECC	7	7
Input_gInterfaceResults	80113F14	801151CC	5	5
Input_gLookBehind	8013D230	8013E508	11	11
Input_gMode	8013D238	8013E510	3	3
Input_gPressTime	80113F94	8011524C	11	11
Input_gResults	8013D224	8013E4FC	3	4
Input_gSim	8013D22C	8013E504	4	4
Input_gTime	8013D220	8013E4F8	7	7
MDECCompleteHandler__Fv	80050C20	80051108	2	2
MEMCARDICONOFFX	80052920	80052DB0	4	4
MEMCARDICONOFFY	80052924	80052DB4	4	4
MEMCARD_DELTAX	800528FC	80052D8C	6	6
MEMCARD_DELTAY	80052900	80052D90	6	6
MEMCARD_INITIALIZED	80051A80	80051F08	2	2
MEM_defaultevent	800F4178	800F4AD4	1	1
MENUUSERNAME_STARTY	800529B2	80052E42	4	4
MemCardCmd_cb	800FAE2C	800FB7D8	4	4
MemCardExist_cb	800FABF0	800FB59C	3	3
MemCardReadData_cb	800FB118	800FBAC4	2	2
MemCardReadFile_cb	800FB560	800FBF0C	1	1
MemCardStart_cb	800FC170	800FCB1C	1	1
MemCardWriteData_cb	800FB30C	800FBCB8	2	2
MemCardWriteFile_cb	800FB780	800FC12C	1	1
NewBestLap	80052998	80052E28	2	2
NewRecords	80052978	80052E08	1	1
Newton_ApplyTheLawOfGravity__FP13BO_tNewtonObj	800A3674	800A41D8	1	1
Newton_QDUpdateRot32Hz__FP13BO_tNewtonObj	800A21F8	800A2D04	1	1
Newton_QDUpdateRot64Hz__FP13BO_tNewtonObj	800A20E8	800A2BF4	1	1
Newton_QDUpdateVel__FP13BO_tNewtonObj	800A1E68	800A2974	1	1
Newton_UpdateRoadInfo__FP13BO_tNewtonObj	800A1568	800A2074	1	1
Night_gAdditiveHeadlightColor	80120DBC	801220AC	2	2
Night_gCopColor	8013DA4C	8013ED2C	2	2
Night_gCopCountryLightTbl	80120D18	80122008	1	1
Night_gCopLightingTableBlue	8013D9EC	8013ECCC	6	6
Night_gCopLightingTableRed	8013D9E8	8013ECC8	6	6
Night_gCurrentNightColor	8013DA48	8013ED28	2	2
Night_gDrawLightning	8013D9E0	8013ECC0	5	5
Night_gEndNextLightning	8013DA6C	8013ED4C	6	6
Night_gFlashAzimuth	8013DA74	8013ED54	2	2
Night_gFlashIntensity	8013DA7C	8013ED5C	2	2
Night_gLightning	8013DA64	8013ED44	6	6
Night_gLightningPauseAreas	80120D2C	8012201C	1	1
Night_gLightningType	8013DA44	8013ED24	4	4
Night_gNextFlicker	8013DA70	8013ED50	5	5
Night_gNextLightning	8013DA68	8013ED48	8	8
Night_gNightTbl	8013DA40	8013ED20	4	4
Night_gPlayerHeadLightColor	8013DA80	8013ED60	4	4
Night_gPlayerLightingTable	8013D9E4	8013ECC4	6	6
Night_gShowForks	8013DA78	8013ED58	5	5
Night_gTotalLights	8013DA60	8013ED40	9	9
Night_gWeatherColor	8013DA88	8013ED68	3	3
Night_gWeatherLightingTable	8013D9F0	8013ECD0	5	5
Night_gXDist	8013DA2C	8013ED0C	1	1
Night_gXDistShift	8013DA38	8013ED18	6	6
Night_gZDist	8013DA34	8013ED14	1	1
Night_gZDistShift	8013DA3C	8013ED1C	6	6
Night_gZNear	8013DA30	8013ED10	4	4
NumSFXOn	8013C670	8013D964	4	4
NumTexts	800526B8	80052B48	2	2
Object_IMassObjInst	8013D2D8	8013E5B4	11	11
Object_customObjInst	8013D2C8	8013E5A4	10	10
Object_customSFXInst	8013D2D0	8013E5AC	8	8
Object_customSimObjs	8013D2CC	8013E5A8	12	12
Object_customSliceNum	8013D2D4	8013E5B0	7	7
PAD_update	800E4210	800E4E08	2	2
Paths_Paths	80116468	80117720	6	6
PerpOverlayMessage	8013DE40	8013F148	3	3
PerpOverlayOn	8013DE38	8013F140	5	5
Physics_SimCar__FP8Car_tObj	800AD544	800AE1DC	1	1
PinkSlipsScreenState	80052034	800524C4	7	7
PulsateYellow	800515AC	80051A94	3	3
R3DCar_BigFile	8013D3B0	8013E694	12	12
R3DCar_Clock	8013D3A8	8013E68C	5	5
R3DCar_ClockLast	8013D3AC	8013E690	5	5
R3DCar_CopCountry	8011689C	80117B54	3	3
R3DCar_CopIndex	8011687C	80117B34	4	4
R3DCar_EnvMapInfo	80116DBC	80118074	2	2
R3DCar_FlareCopSirenType	80116758	80117A10	1	1
R3DCar_FlareOverlayIndex	8011674C	80117A04	2	2
R3DCar_ForceDriveSide	80116844	80117AFC	1	1
R3DCar_InMenu	8013D324	8013E608	40	40
R3DCar_LicenseShapeFile	8013D3B4	8013E698	7	7
R3DCar_LoadedSceneColor	80116B30	80117DE8	3	3
R3DCar_LoadedSceneCounter	80116A98	80117D50	8	8
R3DCar_LoadedSceneCountry	80116AFC	80117DB4	3	3
R3DCar_LoadedScenePointer	80116908	80117BC0	10	10
R3DCar_LoadedSceneVRam	80116BF8	80117EB0	2	2
R3DCar_ObjectInfo	801165E0	80117898	5	5
R3DCar_ObjectVisible	801168AC	80117B64	4	4
R3DCar_PositionZ	80116D88	80118040	3	3
R3DCar_RecessedLight	80116828	80117AE0	1	1
R3DCar_SignalBrakeFlare	8011680C	80117AC4	3	3
R3DCar_aSyncLoading	8013D384	8013E668	6	6
R3DCar_center	8013D390	8013E674	2	2
R3DCar_eMapColour	8013D3A0	8013E684	2	2
R3DCar_orientMat	8013D388	8013E66C	7	7
R3DCar_position	8013D38C	8013E670	6	6
R3DCar_rightHandDrive	8013D3BC	8013E6A0	2	2
R3DCar_shadowColour	8013D39C	8013E680	1	1
R3DCar_shadowVertex	801168E8	80117BA0	2	2
R3DCar_subOt	8013D3B8	8013E69C	3	3
R3DCar_subOtStart	80116DAC	80118064	7	7
R3DCar_yawCam	8013D3A4	8013E688	2	2
Render_gBlurEffectDepth1	8013D3C0	8013E6A4	4	4
Render_gBlurEffectDepth2	8013D3C4	8013E6A8	1	1
Render_gBlurEffectMode	8013D3C8	8013E6AC	4	4
Render_gPauseMenuView	8013D3E8	8013E6CC	4	4
ReplayCameraList	80117008	801182C0	1	1
Replay_DoReplay__FP8Car_tObj	800B502C	800B5D00	1	1
Replay_ReplayBuffer	8011716C	80118424	6	6
Replay_ReplayCamera	8011704C	80118304	14	14
Replay_ReplayCounter	8013D400	8013E6E4	8	8
Replay_ReplayGetPtr	8013D3FC	8013E6E0	13	13
Replay_ReplayInterface	8011702C	801182E4	17	17
Replay_ReplayMode	8013D3F4	8013E6D8	41	41
Replay_ReplayStorePtr	8013D3F8	8013E6DC	14	14
Replay_Size	8013D3EC	8013E6D0	4	4
SNDSYS_restore	800F204C	800F0E4C	1	1
SNDbankremove	800E6674	800E7260	1	1
SceneLoaded	8013C758	8013DA4C	5	5
Sched_ExecuteElapsedTimes	8011DFF8	8011F2B0	1	1
Sched_ExecuteMasks	8011E030	8011F2E8	1	1
Sched_ExecuteTimes	8011DFDC	8011F294	1	1
Sched_ExecuteiTimes	8011E014	8011F2CC	1	1
