symbol	base_addr	region_addr	votes	total_sites
gTAddCarSfx	8011E1D0	8011F4EC	2	2
gTAddCarWheelDelay	8013D4F0	8013E804	3	3
gTAddCarWheelSfx	8011E1F0	8011F50C	3	3
gTEnviroEffect	8011E1B0	8011F4CC	2	2
gTMoveSouffle	8013D450	8013E760	4	4
gTPage0	8013E390	8013F6C4	2	2
gTPage1	8013E3F0	8013F724	3	3
gTableCache	8013DA94	8013EDA0	13	13
gTotalMem	8013D7C4	8013EAD8	1	1
gTotalMemory	8013DABC	8013EDC8	3	3
gUseFrontend	8013D274	8013E578	2	2
gUseSm	8013DAD0	8013EDDC	14	14
gVi	8013D83C	8013EB50	5	5
gVi2	8013C7B8	8013DAD8	3	3
gVoxBanks	801370B4	801383D0	16	16
gVoxEvents	80148060	801493C8	30	30
gVoxInGame	80148058	801493C0	7	7
gWSavePtr	8013D830	8013EB44	68	68
gWeatherPixmap	80112B7C	80113E60	4	4
gWindDir	8013D454	8013E764	5	5
gWorldMat	8010EE40	80110130	10	10
gZDepth	8013DB74	8013EE80	1	1
g_currentthread	8013DD5C	8013F08C	3	3
gaChannel	8010E8FC	8010FBEC	17	17
generic128HzClock	8013C828	8013DB48	5	5
getKeyMappings	8005173C	80051F84	2	2
gfHexPt1	8011FE30	8012114C	2	2
gfHexPt2	8011FE3C	80121158	2	2
gfOctPt1	8011FE10	8012112C	2	2
gfOctPt2	8011FE20	8012113C	2	2
gfSpikePt0	8011FDE0	801210FC	2	2
gfSpikePt1	8011FDF0	8012110C	2	2
gfSpikePt2	8011FE00	8012111C	2	2
gfrgb	8013D86C	8013EB80	13	17
gfrgb2	8013D870	8013EB84	8	8
gfxPmxHeightPercentage	8012087C	80121B98	2	2
ginfo	800514E8	80051D90	10	10
gpPmx	801207B4	80121AD0	2	2
gravity_ch	801165DC	801178C0	2	4
gripLossTable	801165BC	801178A0	2	2
gripLossTableWet	801165C8	801178AC	2	2
gscale	8013D874	8013EB88	11	11
gtotallaptimes	8013C6C8	8013D9E8	5	5
gtrackNumber	8013D4DC	8013E7F0	3	3
highLevelAIObjs	8010CD38	8010D9C0	36	36
iFILE_CommandCompleteCallback	800ED020	800ED968	1	1
iFILE_addbigopencallback	800EC7A0	800ED0E8	1	1
iFILE_addbigreadcallback	800EC660	800ECFA8	2	2
iFILE_delbigclosecallback	800EC980	800ED2C8	1	1
iMCRD_DefaultCBProc1	800506E8	80050F90	1	1
iMCRD_timersub	8005028C	80050B34	2	2
iSND100hzserver	800EA254	800EAB9C	1	1
iSNDdmcallback	8010AA64	8010B6EC	1	1
iSNDpacketirqcallback	8010399C	80104364	1	1
iSNDpacketserve	80104024	801049EC	1	1
iSNDpacketsetirq	801038BC	80104284	2	2
iSNDpsxpacketstop	801046C8	80105090	1	1
iSNDserver	800EA138	800EAA80	2	2
iSNDstreamdestroyall	800E8C14	800E955C	1	1
iSNDstreamnotifycallback	800E8DD4	800E971C	1	1
iSNDstreamreleasecallback	800E8D90	800E96D8	1	1
iSNDstreamservice	800E9590	800E9ED8	2	2
iSNDsystemtaskreal	800F2130	800F2AB8	1	1
identitymatrix	801237EC	80124B0C	4	4
inFrontEnd	8013D758	8013EA6C	4	4
intensityFalseLapCounter	8013C630	8013D950	2	2
inverseLaneWidthTable	8010E00C	8010F2FC	3	3
ispch_gChoice	801484E4	8014984C	8	8
ispch_gPickSamples	8014847C	801497E4	5	5
isqrttbl	8013BE10	8013D12C	7	7
joy_inited	8013DD28	8013F034	2	2
jtbl_80010078	80010078	80010070	1	1
jtbl_80010258	80010258	80010250	1	1
jtbl_80010990	80010990	80010988	1	1
jtbl_80011AB8	80011AB8	80011A68	1	1
jtbl_80011AF8	80011AF8	80011AA8	1	1
jtbl_80011B38	80011B38	80011AE8	1	1
jtbl_80012138	80012138	800120F0	1	1
jtbl_800121C0	800121C0	80012178	1	1
jtbl_800125F0	800125F0	800125A8	1	1
jtbl_80012858	80012858	80012878	1	1
jtbl_80012870	80012870	80012890	1	1
jtbl_80012888	80012888	800128A8	1	1
jtbl_80054F64	80054F64	80055734	1	1
jtbl_80055040	80055040	80055810	1	1
jtbl_80055070	80055070	80055840	1	1
jtbl_80055118	80055118	800558E8	1	1
jtbl_800551C8	800551C8	80055998	1	1
jtbl_800558C8	800558C8	80056078	1	1
jtbl_80055918	80055918	800560C8	1	1
jtbl_80055930	80055930	800560E0	1	1
jtbl_80055A28	80055A28	800561D8	1	1
jtbl_800564E0	800564E0	80056C94	1	1
jtbl_80056578	80056578	80056D2C	1	1
jtbl_80056690	80056690	80056E44	1	1
jtbl_80056788	80056788	80056F3C	1	1
jtbl_8005684C	8005684C	80057000	1	1
jtbl_80056894	80056894	80057048	1	1
jtbl_8005699C	8005699C	80057140	1	1
jtbl_800569D4	800569D4	80057178	1	1
jtbl_80056A98	80056A98	8005723C	1	1
jtbl_80056C6C	80056C6C	800573F0	1	1
jtbl_80056C94	80056C94	80057418	1	1
jtbl_80056CB8	80056CB8	8005743C	1	1
jtbl_80056FBC	80056FBC	80057740	1	1
jtbl_80056FD8	80056FD8	800577A8	1	1
jtbl_800574F0	800574F0	80057CC0	1	1
jtbl_80057538	80057538	80057D08	1	1
jtbl_80057968	80057968	80058158	1	1
kBannerColors	80052078	800528C8	1	1
kMemCardMessage1X	80052928	80053178	1	1
kMemCardMessage1Y	8005292C	8005317C	2	2
kMemCardMessageH	80052904	80053154	2	2
kMemCardMessageH1	80052908	80053158	1	1
kMemCardMessageX	80052930	80053180	1	1
kMemCardMessageY	80052934	80053184	1	1
kRGBVals	800516C8	80051F10	15	15
langFileName	8011E140	8011F424	1	1
leaderBoard	8010DDA4	8010EA2C	8	8
leftMult	8013D310	8013E620	1	1
libticks	8013DCB0	8013EFBC	8	8
linkmodeflag	8013DD0C	8013F018	1	1
loadbigfileheaderatomic	800E5938	800E6510	1	1
loadfileadratomic	800E56B0	800E6288	2	2
loadfileatadratomic	800E5830	800E6408	2	2
loadfilecallback	8013DD60	8013F090	1	1
loadfileclosecallback	800F0D24	800F1A84	3	3
loadfileopencallback	800F0F18	800F1C78	2	2
loadfilereadcallback	800F0D80	800F1AE0	3	3
loadfilesizecallback	800F0E54	800F1BB4	1	1
loadsegreadcallback	800F1024	800F1D84	2	2
mapMarkerMCos	8013D948	8013EC54	5	5
mapMarkerMSin	8013D94C	8013EC58	5	5
mappings	80120DFC	80122118	9	9
maxot	8013DE7C	8013F1B0	3	3
maxprim	8013DE8C	8013F1C0	2	2
mb_default	8013DCC8	8013EFD4	1	1
memclass	8013E900	8013FC68	9	9
menuDefs	80051A58	800522A0	151	151
menu_kUserNameRows	800529B0	80053200	10	10
minChar	800529A0	800531F0	1	1
moonPosInSky_vx	8013DDF8	8013F12C	2	2
movie24bit	800529F8	80053248	2	2
movieframes	800529EC	8005323C	1	1
movieheight	80052A0C	8005325C	2	2
movienames	800529D8	80053228	1	1
moviewidth	80052A18	80053268	2	2
mutexbuf	801477E0	80148B48	2	2
nextprim	8013DE78	8013F1AC	7	7
nightfile	8013DA98	8013EDA4	5	5
nomessage	80051A78	800522C0	1	1
numValidCams	8013D3F0	8013E700	14	14
numjoy	8013DC84	8013EF90	1	1
obj0	8013C83C	8013DB5C	7	7
obj1	8013C840	8013DB60	7	7
opencallback	800FC810	800FD1E8	2	2
openkeys	801231FC	80124518	2	2
otbl	8013DE70	8013F1A4	2	2
otbuf	8013DD04	8013F010	3	3
oti	8013DE68	8013F19C	1	1
otp	8013DE6C	8013F1A0	1	1
pNormal	8013C844	8013DB64	3	3
pP	8013C848	8013DB68	9	9
padIntFunc	8013C314	8013D630	1	1
powerControl	8013D320	8013E630	4	4
prevCamMat	80123444	80124760	2	2
prevCamPos	8012342C	80124748	3	3
primbase	8013DE84	8013F1B8	1	1
primbuf	8013DD08	8013F014	2	2
primptr	8013DE80	8013F1B4	5	5
quickSirenActive	8010E7C0	8010FAB0	3	3
quickSirenTimeCount	8010E850	8010FB40	2	2
quitType	8013D430	8013E740	3	3
randSeed	8013D104	8013E408	44	44
randtemp	8013D100	8013E404	53	53
reachedSirenMin	8010E838	8010FB28	1	1
readcallback	800FC8A8	800FD280	1	1
readcmd	80140400	80141768	9	9
readfile_systask	800F3F80	800F4908	1	1
rearLimit	8013C7E8	8013DB08	2	2
rearMult	8013D30C	8013E61C	4	4
recordLapTime	8013C640	8013D960	4	4
reentryflag	8013DEC0	8013F1F4	1	1
restoretimer	800F4304	800F4C8C	2	2
rightMult	8013D314	8013E624	1	1
roadMult	8013D304	8013E614	1	1
roadSurfaceFrictionCoeff	80116530	80117814	1	1
roadSurfaceIndex	80116580	80117864	1	1
screenAudio	800528E8	80053138	14	14
screenBeTheCopCongrats	8005294C	8005319C	1	1
screenCarSelect	8005203C	8005288C	10	10
screenCarSelectDuel	80052040	80052890	2	2
screenCarSelectPlayerTwo	80052048	80052898	1	1
screenCarSelectTwoPlayer	80052044	80052894	1	1
screenControllerConfig	800528D0	80053120	2	2
screenDisplay	800528D8	80053128	1	1
screenMain	80051E58	800526A8	10	10
screenMemcard	800528F0	80053140	5	5
screenPinkSlipCongrats	80052944	80053194	1	1
screenPinkSlipStandings	80051E70	800526C0	1	1
screenPinkSlips	80051E64	800526B4	1	1
screenPinkSlipsCarSelectPlayerTwo	80052050	800528A0	1	1
screenPinkSlipsCarSelectTwoPlayer	8005204C	8005289C	1	1
screenTournSelect	8005205C	800528AC	1	1
screenTournamentCongrats	80052950	800531A0	1	1
screenTournamentStandings	80051E68	800526B8	2	2
screenTournamentStandings3item	80051E6C	800526BC	2	2
screenTournamentTrophy	80052948	80053198	1	1
screenTrackInfo	800520CC	8005291C	1	1
screenTrackRecords	800520D0	80052920	1	1
screenTrackSelect	800520B4	80052904	1	1
screenTrophyInfo	80052088	800528D8	1	1
screenTrophyRoom	80052060	800528B0	3	3
screenUserName	800529B4	80053204	5	5
screenbpp	8013DC90	8013EF9C	2	2
screenheight	8013DC8C	8013EF98	6	6
screenwidth	8013DC88	8013EF94	4	4
secChar	800529A8	800531F8	1	1
seed	8012349C	801247B8	2	2
seedX	801235F4	80124910	7	7
semitrans	8013DD14	8013F020	4	4
setIntrDMA	80106878	80107250	1	1
setclipwindow	800F6114	800F6A9C	1	1
shapeext	8013DD20	8013F02C	1	1
showRoomFlag	80051260	80051B08	2	2
shpfontclut	8011FDB0	801210CC	7	7
simGlobal	8011E0B0	8011F394	117	165
simVar	8011E0C4	8011F3A8	11	11
sintbl	80137464	80138780	5	5
sirenCount	8010E820	8010FB10	3	3
sirenCurrentPitch	8010E7F0	8010FAE0	3	3
skipRender	8013D42C	8013E73C	3	3
slippery	8013D318	8013E628	4	4
slowSirenReps	8010E808	8010FAF8	1	1
smallShapeFile	8013D9D0	8013ECDC	5	5
sndcdvs	80136CAC	80137FC8	2	2
sndcents	801370C4	801383E0	2	2
sndchanreserved	80147914	80148C7C	11	11
snddefaultenvelope	801371C4	801384E0	1	1
sndgs	80147860	80148BC8	55	55
sndmm	80148780	80149914	4	4
sndpd	80147918	80148C80	38	38
sndpdsafeloop	80136DF0	8013810C	1	1
sndpe	80136E00	8013811C	1	1
sndpp	80148578	801498E0	6	6
sndpps	80148574	801498DC	11	11
sndpsxlimits	801234D4	801247F0	4	4
sndseed	8013C2F0	8013D60C	5	5
sndss	8013EA80	8013FDE8	11	11
speechfileHeader	8005150C	80051DB4	4	4
stackSpeedUpEnbabledFlag	8013D81C	8013EB30	48	48
startIntrVSync_helper_1	8010658C	80106F64	1	1
startIntrVSync_helper_2	801065F8	80106FD0	1	1
stopClock	8013C824	8013DB44	2	2
strCallback__Fv	8004D038	8004D5A0	1	1
strategyChart	8010CE7C	8010DB04	2	2
suspensionUpgrade	8010DCF0	8010E978	2	2
swap	80114124	80115408	1	1
synccallback	800EA6CC	800EB014	2	2
textDefinitions	800515B8	80051E60	10	10
ticks	8013DCAC	8013EFB8	138	138
tickset	8013DC40	8013EF4C	1	1
tickval	8013DC44	8013EF50	3	3
timerevent	8013DEC4	8013F1F8	2	2
timerflag	8013DD4C	8013F07C	3	3
timerhz	8013DCC4	8013EFD0	7	7
tmrint	800F4328	800F4CB0	1	1
tmrsub	8012360C	80124928	5	5
totalAvailMem	8013D9DC	8013ECE8	1	1
tournamentManager	80114AD8	80115DBC	45	49
trackManager	80114A50	80115D34	19	19
trackMusicState	8013C628	8013D948	1	1
trafcfg	8010D560	8010E1E8	1	1
triggerManagerCops	8013C5E8	8013D904	14	14
triggerManagerTraffic	8013C5EC	8013D908	8	8
trk0	8011F590	801208AC	1	1
trk4	8011F5D8	801208F4	1	1
unPauseDelay	8013D428	8013E738	2	2
uncompressed_data	8011DBBC	8011EEA0	2	2
wordFile	8013D458	8013E768	8	8
