symbol	base_addr	region_addr	votes	total_sites
D_8013DDE4	8013DDE4	8013EED8	2	2
D_8013DDE8	8013DDE8	8013EEDC	2	2
D_8013DDEC	8013DDEC	8013EEE0	3	3
D_8013DDF0	8013DDF0	8013EEE4	2	2
D_8013DDF2	8013DDF2	8013EEE6	1	1
D_8013DDF4	8013DDF4	8013EEE8	1	1
D_8013DDFA	8013DDFA	8013EEEE	1	1
D_8013DDFC	8013DDFC	8013EEF0	1	1
D_8013DE00	8013DE00	8013EEF4	2	2
D_8013DE10	8013DE10	8013EF04	4	4
D_8013DE28	8013DE28	8013EF1C	9	9
D_8013DE2C	8013DE2C	8013EF20	2	2
D_8013DE30	8013DE30	8013EF24	4	4
D_8013DE3C	8013DE3C	8013EF30	1	1
D_8013DE48	8013DE48	8013EF3C	3	3
D_8013DE4C	8013DE4C	8013EF40	3	3
D_8013DE54	8013DE54	8013EF48	3	3
D_8013DE58	8013DE58	8013EF4C	2	2
D_8013DE74	8013DE74	8013EF68	1	1
D_8013DE88	8013DE88	8013EF7C	1	1
D_8013DE90	8013DE90	8013EF84	6	6
D_8013DE94	8013DE94	8013EF88	2	2
D_8013DE98	8013DE98	8013EF8C	5	5
D_8013DEA0	8013DEA0	8013EF94	8	8
D_8013DEA4	8013DEA4	8013EF98	1	1
D_8013DEA8	8013DEA8	8013EF9C	4	4
D_8013DEAC	8013DEAC	8013EFA0	1	1
D_8013DEB0	8013DEB0	8013EFA4	6	6
D_8013DEB4	8013DEB4	8013EFA8	2	2
D_8013DEB8	8013DEB8	8013EFAC	4	4
D_8013DEBC	8013DEBC	8013EFB0	1	1
D_8013DEC8	8013DEC8	8013EFBC	6	6
D_8013DECC	8013DECC	8013EFC0	4	4
D_8013DED0	8013DED0	8013EFC4	4	4
D_8013DED4	8013DED4	8013EFC8	19	19
D_8013DED8	8013DED8	8013EFCC	5	5
D_8013DEDC	8013DEDC	8013EFD0	4	4
D_8013DF64	8013DF64	8013F058	4	4
D_8013DFC4	8013DFC4	8013F0B8	4	4
D_8013DFD0	8013DFD0	8013F0C4	2	2
D_8013DFF0	8013DFF0	8013F0E4	2	2
D_8013E008	8013E008	8013F0FC	2	2
D_8013E038	8013E038	8013F12C	6	6
D_8013E068	8013E068	8013F15C	6	6
D_8013E098	8013E098	8013F18C	8	8
D_8013E0C0	8013E0C0	8013F1B4	2	2
D_8013E0D8	8013E0D8	8013F1CC	2	2
D_8013E0E8	8013E0E8	8013F1DC	2	2
D_8013E0F4	8013E0F4	8013F1E8	6	6
D_8013E2F4	8013E2F4	8013F3E8	1	1
D_8013E300	8013E300	8013F3F4	1	1
D_8013E340	8013E340	8013F434	1	1
D_8013E384	8013E384	8013F478	2	2
D_8013E39C	8013E39C	8013F490	1	1
D_8013E3B4	8013E3B4	8013F4A8	3	3
D_8013E3FC	8013E3FC	8013F4F0	1	1
D_8013E408	8013E408	8013F4FC	1	1
D_8013E414	8013E414	8013F508	3	3
D_8013E5A0	8013E5A0	8013F694	2	2
D_8013E850	8013E850	8013F944	4	4
D_8013E85C	8013E85C	8013F950	1	1
D_8013E8A1	8013E8A1	8013F995	1	1
D_8013E8A2	8013E8A2	8013F996	2	2
D_8013E8A4	8013E8A4	8013F998	1	1
D_8013E8C0	8013E8C0	8013F9B4	1	1
D_8013E980	8013E980	8013FAA8	4	4
D_8013EA9C	8013EA9C	8013FBC4	2	2
D_8013EAA0	8013EAA0	8013FBC8	4	4
D_8013EAA8	8013EAA8	8013FBD0	6	6
D_8013EAAC	8013EAAC	8013FBD4	4	4
D_8013EAB0	8013EAB0	8013FBD8	3	3
D_8013EAD8	8013EAD8	8013FC00	1	1
D_8013EAF8	8013EAF8	8013FC20	3	3
D_8013EC04	8013EC04	8013FD2C	3	3
D_8013EC08	8013EC08	8013FD30	2	2
D_8013EC0C	8013EC0C	8013FD34	2	2
D_80144864	80144864	8014598C	15	15
D_8014487C	8014487C	801459A4	2	2
D_8014487D	8014487D	801459A5	1	1
D_8014487E	8014487E	801459A6	1	1
D_80144880	80144880	801459A8	1	1
D_80144884	80144884	801459AC	3	3
D_80144E58	80144E58	80145F80	1	1
D_80144E7C	80144E7C	80145FA4	2	2
D_80144E80	80144E80	80145FA8	4	4
D_80144E84	80144E84	80145FAC	2	2
D_80144E88	80144E88	80145FB0	1	1
D_8014647C	8014647C	801475A4	2	2
D_80146CD8	80146CD8	80147E00	1	1
D_80146CF8	80146CF8	80147E20	2	2
D_80146D00	80146D00	80147E28	1	1
D_80147500	80147500	80148628	3	3
D_80147504	80147504	8014862C	5	5
D_80147514	80147514	8014863C	12	12
D_80147518	80147518	80148640	17	17
D_8014751C	8014751C	80148644	2	2
D_80147520	80147520	80148648	2	2
D_80147524	80147524	8014864C	6	6
D_80147528	80147528	80148650	8	8
D_80147558	80147558	80148680	2	2
D_80147560	80147560	80148688	3	3
D_80147564	80147564	8014868C	4	4
D_8014756C	8014756C	80148694	6	6
D_80147570	80147570	80148698	1	1
D_801475B8	801475B8	801486E0	1	1
D_80147600	80147600	80148728	3	3
D_80147870	80147870	80148998	3	3
D_80147871	80147871	80148999	3	3
D_80147898	80147898	801489C0	1	1
D_8014789C	8014789C	801489C4	28	28
D_8014789D	8014789D	801489C5	1	1
D_801478E8	801478E8	80148A10	1	1
D_801478F4	801478F4	80148A1C	8	8
D_801478F8	801478F8	80148A20	3	3
D_801478FC	801478FC	80148A24	2	2
D_80147900	80147900	80148A28	2	2
D_8014791A	8014791A	80148A42	1	1
D_8014791C	8014791C	80148A44	1	1
D_801479F0	801479F0	80148B18	12	12
D_80147E28	80147E28	80148F50	1	1
D_80147E2C	80147E2C	80148F54	5	5
D_80147E34	80147E34	80148F5C	2	2
D_80147E38	80147E38	80148F60	1	1
D_80148064	80148064	8014918C	1	1
D_80148448	80148448	80149570	3	3
D_8014857C	8014857C	801496A4	2	2
D_80148580	80148580	801496A8	1	1
D_8014858C	8014858C	801496B4	2	2
D_80148590	80148590	801496B8	1	1
D_8014859C	8014859C	801496C4	2	2
D_80148786	80148786	801496DA	1	1
D_80148788	80148788	801496DC	1	1
D_8014878C	8014878C	801496E0	1	1
D_8014898C	8014898C	80149AB4	2	2
D_8014899C	8014899C	80149AC4	6	6
D_801489A4	801489A4	80149ACC	5	5
D_801489AC	801489AC	80149AD4	1	1
D_801489B4	801489B4	80149ADC	8	8
D_801489B8	801489B8	80149AE0	12	12
D_801489BC	801489BC	80149AE4	8	8
D_801489D0	801489D0	80149AF8	1	1
D_801489D4	801489D4	80149AFC	1	1
D_801489E4	801489E4	80149B0C	1	1
D_801489EC	801489EC	80149B14	5	5
D_801489F0	801489F0	80149B18	5	5
D_801489F4	801489F4	80149B1C	5	5
D_801489F8	801489F8	80149B20	5	5
D_801489FC	801489FC	80149B24	5	5
D_80148A00	80148A00	80149B28	5	5
D_80148A04	80148A04	80149B2C	5	5
D_80148A08	80148A08	80149B30	5	5
D_80148A0C	80148A0C	80149B34	5	5
D_80148A10	80148A10	80149B38	7	7
D_80148A14	80148A14	80149B3C	7	7
D_80148A18	80148A18	80149B40	7	7
D_80148A1C	80148A1C	80149B44	5	5
D_80148A20	80148A20	80149B48	7	7
D_80148A24	80148A24	80149B4C	7	7
D_80148A28	80148A28	80149B50	7	7
D_80148A2C	80148A2C	80149B54	1	1
D_80148A38	80148A38	80149B60	1	1
D_80148A6C	80148A6C	80149B94	2	2
D_80148A7C	80148A7C	80149BA4	1	1
D_80148A84	80148A84	80149BAC	3	3
D_80148AC4	80148AC4	80149BEC	4	4
DashHUD_gInfo	80112730	801137D4	42	42
Device_gDeviceList	8011EC18	8011FCF4	18	18
Device_gForcePause	8013D778	8013E84C	5	5
Device_gPausePort	8013D77C	8013E850	7	7
Device_gPausePortIndex	8013D794	8013E868	9	9
Device_gPaused	8013D780	8013E854	4	4
Device_gPrev	8013D78C	8013E860	1	1
Device_gToggleTime	8013D784	8013E858	3	3
DrawC_HeadLightFlash	8011F474	80120550	4	4
DrawC_SirenFlash	8011F454	80120530	1	1
DrawC_TailLightFlash	8011F494	80120570	2	2
DrawC_gEnvMap	8013D7F0	8013E8C4	7	7
DrawC_gEnvMapMax	8013D7F8	8013E8CC	3	3
DrawC_gEnvMapOffset	8013D7C8	8013E89C	1	1
DrawC_gMatA	8011F4E8	801205C4	1	1
DrawC_gMenuColor	8013D800	8013E8D4	3	3
DrawC_gMenuLights	8013D808	8013E8DC	1	1
DrawC_gMenuLightsDirection	8013D80C	8013E8E0	2	2
DrawC_gOverlay	8011F508	801205E4	42	42
DrawC_gReflectOffset	8013D814	8013E8E8	2	2
DrawC_gScreenMat	8011F4C8	801205A4	10	10
DrawC_gShadow	8013D7F4	8013E8C8	7	7
DrawC_gShadowMax	8013D7FC	8013E8D0	3	3
DrawC_gWetRoad	8013D810	8013E8E4	2	2
Draw_gDoVSync	8013D7A8	8013E87C	5	5
Draw_gMaxPrim	8013D7C0	8013E894	1	1
Draw_gMidGroundOtz	8013D7BC	8013E890	2	2
Draw_gNumView	8013D7AC	8013E880	10	10
Draw_gPlayer1View	8013D3CC	8013E49C	19	19
Draw_gPlayer2View	8013D3D0	8013E4A0	3	3
Draw_gRearView	8013D3E0	8013E4B0	1	1
Draw_gView	8011EC54	8011FD30	13	13
Draw_gViewOtSize	8013D7B0	8013E884	22	22
EXTRAYATTOP	8005290C	80052864	6	6
FEApp	800514C0	80051470	76	76
FILE_read	800EC4EC	800ECC34	1	1
FadingMusic	8013C63D	8013D71D	1	1
Fe3D_lightsVertex	80051334	800512E4	2	2
Fe3D_spotVertex	8005126C	8005121C	2	2
FeTools_gScrollTicksOut	800517D0	80051720	2	2
FinalBTC_Countdown	8013D938	8013EA04	3	3
FlareThing__Fv	800B35E8	800B406C	1	1
Flare_SunFlarePieces	801201E8	801212C4	1	1
Flare_gHex	8011FEE8	80120FC4	1	1
Flare_gLensOct	801201A8	80121284	1	1
Flare_gOct	8011FE68	80120F44	6	6
Flare_gQuad	8011FF48	80121024	1	1
Flare_gReflectHex	8011FF18	80120FF4	1	1
Flare_gSpikes	8011FE48	80120F24	2	2
Flare_gType	8011FF68	80121044	4	4
Fog_gBuf	8012307C	80124158	1	1
Fog_gCurrentKey	8013DB80	8013EC4C	2	2
Fog_gHeadKey	8013DB88	8013EC54	5	5
Fog_gNumKeys	8013DB7C	8013EC48	4	4
Font	80135E58	80136F34	1	1
FontUpsideDownBlit__FiiPviiP12charactertbli	8004EFB4	8004EF64	2	2
Font_Blit__FiiPviiP12charactertbli	800CB2AC	800CBDF8	1	1
Force_Update__FP8Car_tObj	800CABC0	800CB70C	2	2
Force_Vbl__Fv	800CA998	800CB4E4	1	1
Force_g	8011FD60	80120E3C	6	6
Force_gActAlign	8013D840	8013E914	1	1
Force_gOffAlign	8013D848	8013E91C	2	2
Force_gTick	8013D84E	8013E922	5	5
Force_rand_256	8011FC60	80120D3C	2	2
GEnv	8012369C	80124778	3	3
GPU_printf	80123698	80124774	10	10
GRIDMEMCARDGOURAUDBIT_X	80052918	80052870	7	7
GRIDMEMCARDGOURAUDBIT_Y	8005291C	80052874	4	4
GRIDMEMCARD_HEIGHT	80052914	8005286C	3	3
GRIDMEMCARD_STARTX	800528F4	8005284C	9	9
GRIDMEMCARD_STARTY	800528F8	80052850	6	6
GRIDMEMCARD_WIDTH	80052910	80052868	5	5
GameSetup_gCarNames	80113044	801140E8	10	10
GameSetup_gData	801131EC	80114290	193	244
GameSetup_gPersonalityNames	80113174	80114218	3	3
GameSetup_gTrackNames	80113144	801141E8	1	1
GlobalSimQuad	8013C7BC	8013D89C	1	1
Hcount	80134A90	80135B6C	3	3
Hrz_gLightningPosInSky	8013D894	8013E968	2	2
Hrz_gTrackSpec	8013D888	8013E95C	7	7
HudBustedOverlay	8013D928	8013E9F4	15	15
HudBustedOverlayPlayer	8013D944	8013EA10	2	2
HudMapOffsetY	8013D96C	8013EA38	22	22
HudPmx_gHudNumberUV	80110C70	80111D20	4	4
HudPmx_gShapes	80110C98	80111D48	25	25
HudSplitTimeDiff1	8013DE18	8013EF0C	2	2
HudSplitTimeDiff2	8013DE20	8013EF14	2	2
Hud_ActivateCDPlayer	8013D930	8013E9FC	5	5
Hud_BeTheCop	8013D93C	8013EA08	23	23
Hud_Character	80120AAC	80121B88	2	2
Hud_NextPerp	8013D994	8013EA60	9	9
Hud_gCdActive	8013D92C	8013E9F8	6	6
Hud_gCdLastTick	8013D984	8013EA50	7	7
Hud_gCdScrollTitle	8013D988	8013EA54	9	9
Hud_gCopMarkerColor	80120B90	80121C6C	2	2
Hud_gElementPositions	80120924	80121A00	1	1
Hud_gHudView	8013D950	8013EA1C	5	5
Hud_gMapView	8013D958	8013EA24	4	4
Hud_gMarkerColor	80120B60	80121C3C	4	4
Hud_gStatsView	8013D968	8013EA34	7	7
Hud_gTacView	8013D960	8013EA2C	3	3
Hud_gWingmanFlashIcon	8013D8B4	8013E988	2	2
Hud_gWingmanFlashTicks	8013D8B8	8013E98C	3	3
Hud_gWingmanInterface	8013D8B0	8013E984	5	5
Hud_kTurnSongOffNext	8013D940	8013EA0C	4	4
HudminChar	8013D89C	8013E970	1	1
InBetween	8013D40C	8013E4DC	9	9
InGameSelectListAudioMode	8013D244	8013E308	1	1
InfiniteMassNewton	801100E4	80111194	1	1
InitCARD2	8010C9D0	8010D418	1	1
Input_gDBFlags	80113EF4	80114F98	2	2
Input_gHandler	80113C14	80114CB8	7	7
Input_gInterfaceResults	80113F14	80114FB8	5	5
Input_gLookBehind	8013D230	8013E2F4	11	11
Input_gMode	8013D238	8013E2FC	3	3
Input_gPressTime	80113F94	80115038	11	11
Input_gResults	8013D224	8013E2E8	3	4
Input_gSim	8013D22C	8013E2F0	4	4
Input_gTime	8013D220	8013E2E4	7	7
MDECCompleteHandler__Fv	80050C20	80050BD0	2	2
MEMCARDICONOFFX	80052920	80052878	4	4
MEMCARDICONOFFY	80052924	8005287C	4	4
MEMCARD_DELTAX	800528FC	80052854	6	6
MEMCARD_DELTAY	80052900	80052858	6	6
MEMCARD_INITIALIZED	80051A80	800519D0	2	2
MEM_defaultevent	800F4178	800F48C0	1	1
MENUUSERNAME_STARTY	800529B2	8005290A	4	4
MemCardCmd_cb	800FAE2C	800FB5C4	4	4
MemCardExist_cb	800FABF0	800FB388	3	3
MemCardReadData_cb	800FB118	800FB8B0	2	2
MemCardReadFile_cb	800FB560	800FBCF8	1	1
MemCardStart_cb	800FC170	800FC908	1	1
MemCardWriteData_cb	800FB30C	800FBAA4	2	2
MemCardWriteFile_cb	800FB780	800FBF18	1	1
NewBestLap	80052998	800528F0	2	2
NewRecords	80052978	800528D0	1	1
Newton_ApplyTheLawOfGravity__FP13BO_tNewtonObj	800A3674	800A41D8	1	1
Newton_QDUpdateRot32Hz__FP13BO_tNewtonObj	800A21F8	800A2D04	1	1
Newton_QDUpdateRot64Hz__FP13BO_tNewtonObj	800A20E8	800A2BF4	1	1
Newton_QDUpdateVel__FP13BO_tNewtonObj	800A1E68	800A2974	1	1
Newton_UpdateRoadInfo__FP13BO_tNewtonObj	800A1568	800A2074	1	1
Night_gAdditiveHeadlightColor	80120DBC	80121E98	2	2
Night_gCopColor	8013DA4C	8013EB18	2	2
Night_gCopCountryLightTbl	80120D18	80121DF4	1	1
Night_gCopLightingTableBlue	8013D9EC	8013EAB8	6	6
Night_gCopLightingTableRed	8013D9E8	8013EAB4	6	6
Night_gCurrentNightColor	8013DA48	8013EB14	2	2
Night_gDrawLightning	8013D9E0	8013EAAC	5	5
Night_gEndNextLightning	8013DA6C	8013EB38	6	6
Night_gFlashAzimuth	8013DA74	8013EB40	2	2
Night_gFlashIntensity	8013DA7C	8013EB48	2	2
Night_gLightning	8013DA64	8013EB30	6	6
Night_gLightningPauseAreas	80120D2C	80121E08	1	1
Night_gLightningType	8013DA44	8013EB10	4	4
Night_gNextFlicker	8013DA70	8013EB3C	5	5
Night_gNextLightning	8013DA68	8013EB34	8	8
Night_gNightTbl	8013DA40	8013EB0C	4	4
Night_gPlayerHeadLightColor	8013DA80	8013EB4C	4	4
Night_gPlayerLightingTable	8013D9E4	8013EAB0	6	6
Night_gShowForks	8013DA78	8013EB44	5	5
Night_gTotalLights	8013DA60	8013EB2C	9	9
Night_gWeatherColor	8013DA88	8013EB54	3	3
Night_gWeatherLightingTable	8013D9F0	8013EABC	5	5
Night_gXDist	8013DA2C	8013EAF8	1	1
Night_gXDistShift	8013DA38	8013EB04	6	6
Night_gZDist	8013DA34	8013EB00	1	1
Night_gZDistShift	8013DA3C	8013EB08	6	6
Night_gZNear	8013DA30	8013EAFC	4	4
NumSFXOn	8013C670	8013D750	4	4
NumTexts	800526B8	80052610	2	2
Object_IMassObjInst	8013D2D8	8013E3A0	11	11
Object_customObjInst	8013D2C8	8013E390	10	10
Object_customSFXInst	8013D2D0	8013E398	8	8
Object_customSimObjs	8013D2CC	8013E394	12	12
Object_customSliceNum	8013D2D4	8013E39C	7	7
PAD_update	800E4210	800E4BF4	2	2
Paths_Paths	80116468	8011750C	6	6
PerpOverlayMessage	8013DE40	8013EF34	3	3
PerpOverlayOn	8013DE38	8013EF2C	5	5
Physics_SimCar__FP8Car_tObj	800AD544	800ADF90	1	1
PinkSlipsScreenState	80052034	80051F8C	7	7
PulsateYellow	800515AC	8005155C	3	3
R3DCar_BigFile	8013D3B0	8013E480	12	12
R3DCar_Clock	8013D3A8	8013E478	5	5
R3DCar_ClockLast	8013D3AC	8013E47C	5	5
R3DCar_CopCountry	8011689C	80117940	3	3
R3DCar_CopIndex	8011687C	80117920	4	4
R3DCar_EnvMapInfo	80116DBC	80117E60	2	2
R3DCar_FlareCopSirenType	80116758	801177FC	1	1
R3DCar_FlareOverlayIndex	8011674C	801177F0	2	2
R3DCar_ForceDriveSide	80116844	801178E8	1	1
R3DCar_InMenu	8013D324	8013E3F4	36	36
R3DCar_LicenseShapeFile	8013D3B4	8013E484	7	7
R3DCar_LoadedSceneColor	80116B30	80117BD4	3	3
R3DCar_LoadedSceneCounter	80116A98	80117B3C	8	8
R3DCar_LoadedSceneCountry	80116AFC	80117BA0	3	3
R3DCar_LoadedScenePointer	80116908	801179AC	10	10
R3DCar_LoadedSceneVRam	80116BF8	80117C9C	2	2
R3DCar_ObjectInfo	801165E0	80117684	5	5
R3DCar_ObjectVisible	801168AC	80117950	4	4
R3DCar_PositionZ	80116D88	80117E2C	3	3
R3DCar_RecessedLight	80116828	801178CC	1	1
R3DCar_SignalBrakeFlare	8011680C	801178B0	3	3
R3DCar_aSyncLoading	8013D384	8013E454	6	6
R3DCar_center	8013D390	8013E460	2	2
R3DCar_eMapColour	8013D3A0	8013E470	2	2
R3DCar_orientMat	8013D388	8013E458	7	7
R3DCar_position	8013D38C	8013E45C	6	6
R3DCar_rightHandDrive	8013D3BC	8013E48C	2	2
R3DCar_shadowColour	8013D39C	8013E46C	1	1
R3DCar_shadowVertex	801168E8	8011798C	2	2
R3DCar_subOt	8013D3B8	8013E488	3	3
R3DCar_subOtStart	80116DAC	80117E50	7	7
R3DCar_yawCam	8013D3A4	8013E474	2	2
Render_gBlurEffectDepth1	8013D3C0	8013E490	4	4
Render_gBlurEffectDepth2	8013D3C4	8013E494	1	1
Render_gBlurEffectMode	8013D3C8	8013E498	4	4
Render_gPauseMenuView	8013D3E8	8013E4B8	4	4
ReplayCameraList	80117008	801180AC	1	1
Replay_DoReplay__FP8Car_tObj	800B502C	800B5AB4	1	1
Replay_ReplayBuffer	8011716C	80118210	6	6
Replay_ReplayCamera	8011704C	801180F0	14	14
Replay_ReplayCounter	8013D400	8013E4D0	8	8
Replay_ReplayGetPtr	8013D3FC	8013E4CC	13	13
Replay_ReplayInterface	8011702C	801180D0	17	17
Replay_ReplayMode	8013D3F4	8013E4C4	41	41
Replay_ReplayStorePtr	8013D3F8	8013E4C8	14	14
Replay_Size	8013D3EC	8013E4BC	4	4
SNDSYS_restore	800F204C	800F0C38	1	1
SNDbankremove	800E6674	800E704C	1	1
SceneLoaded	8013C758	8013D838	5	5
Sched_ExecuteElapsedTimes	8011DFF8	8011F09C	1	1
Sched_ExecuteMasks	8011E030	8011F0D4	1	1
Sched_ExecuteTimes	8011DFDC	8011F080	1	1
Sched_ExecuteiTimes	8011E014	8011F0B8	1	1
Sched_gExecuteInfo	8011E04C	8011F0F0	1	1
SelectListConfig	8013D24C	8013E310	1	1
SelectListOffOn	80051974	800518C4	1	1
SelectListTrackDirection	8005198C	800518DC	1	1
Sky_gTrackSpec	8013D88C	8013E960	32	32
Speech_AllocateRAM__FlPc	800942E8	80094DD8	1	1
Speech_HandleRequest__Fllll	80094334	80094E24	1	1
Speech_PurgeRAM__FPc	80094314	80094E04	1	1
Speech_gCallSignDescription	80111E08	80112EB8	3	3
Speech_gCarDescription	80111A44	80112AF4	2	2
Speech_gCopAttr	80111E5C	80112F0C	2	2
Speech_gLocationDescription	80111DDC	80112E8C	2	2
StCHANNEL	80146C88	80147DB0	1	1
StCdIntrFlag	80146C80	80147DA8	4	4
StEmu_Addr	80146C7C	80147DA4	13	13
StEmu_Idx	80146C9C	80147DC4	22	22
StEndFrame	80146C94	80147DBC	2	2
StFinalSector	80146CA4	80147DCC	5	5
StFunc1	80144874	8014599C	1	1
StFunc2	80144878	801459A0	2	2
StMode	801489CC	80149AF4	3	3
StRgb24	80146C90	80147DB8	2	2
StRingAddr	80146CAC	80147DD4	6	6
StRingBase	80146CA8	80147DD0	5	5
StRingIdx1	80146CB0	80147DD8	13	13
StRingIdx2	80146CB4	80147DDC	8	8
StRingIdx3	80146CB8	80147DE0	1	1
StRingSize	80146CBC	80147DE4	3	3
StSTART_FLAG	80146C98	80147DC0	4	4
StStartFrame	80146CC0	80147DE8	1	1
StartedNewMusic	8013C63E	8013D71E	1	1
StatsTimer	8013D998	8013EA64	11	11
Stats_TrackStats__FP8Car_tObj	800B81FC	800B8C84	1	1
Stats_gTrackRecords	80114D94	80115E38	2	2
Stats_racePosition	8011E0E0	8011F184	6	6
Stframe_no	80146C8C	80147DB4	6	6
Stsector_offset	80146CA0	80147DC8	8	8
TP_gZPaletteSystem	8013DB78	8013EC44	4	4
TextLocations	80052398	800522F0	1	1
Texture_CarColor	8013DB08	8013EBD4	14	14
Texture_gNum4bitPal	8013DB14	8013EBE0	5	5
Texture_gNum8bitPal	8013DB18	8013EBE4	5	5
Texture_gP4bitPmx	8013DB1C	8013EBE8	4	4
Texture_gP8bitPmx	8013DB20	8013EBEC	4	4
Texture_gPalette4bit	8013DB24	8013EBF0	4	4
Texture_gPalette8bit	8013DB28	8013EBF4	4	4
Texture_palCopy	8013DB0C	8013EBD8	2	2
Texture_palNum	8013DB10	8013EBDC	9	9
TrackSpec_gCurrentSpec	8013DB94	8013EC60	1	1
TrackSpec_gMaxSpec	8013DB98	8013EC64	1	1
TrackSpec_gPrevSpec	8013DB90	8013EC5C	1	1
TrackSpec_gSpec	8012327C	80124358	15	16
Track_chunkList	8013D4B8	8013E588	18	18
Track_gControllerCount	8013D4E4	8013E5B8	5	5
Track_gInViewCount	8013D4B0	8013E580	1	1
Track_gInViewList	8013D4AC	8013E57C	2	2
Track_gMatController	8013D4E8	8013E5BC	13	13
Track_gObjDefs	8013D4D4	8013E5A8	17	17
Track_gReflectionMaps	8011E170	8011F24C	3	3
Track_gSaveSurface	8013D4CC	8013E59C	2	2
Track_materials	8013D4D0	8013E5A0	4	4
Track_mem	8013D4D8	8013E5AC	5	5
TrsProj_precision	8013DB9C	8013EC68	4	4
UserPermFileName	800529B8	80052910	1	1
Vcount	80137D10	80138DEC	8	8
Weather_gDensityChangeFactor	8013DBF8	8013ECC4	4	4
Weather_gDensityGoalState	8013DBF0	8013ECBC	6	6
Weather_gDensityTbl	80123384	80124460	2	2
Weather_gDensityTimerGoal	8013DC00	8013ECCC	3	3
Weather_gDrawnServer	8013DBE0	8013ECAC	2	2
Weather_gIntensityChangeFactor	8013DBFC	8013ECC8	4	4
Weather_gIntensityGoalState	8013DBF4	8013ECC0	8	8
Weather_gIntensityTbl	80123394	80124470	3	3
Weather_gIntensityTimerGoal	8013DC04	8013ECD0	3	3
Weather_gPServer	8013DBD0	8013EC9C	2	2
Weather_gPos	8013DBA8	8013EC74	6	6
Weather_gPrevPServer	8013DBD8	8013ECA4	2	2
Weather_gPrevPos	8013DBB0	8013EC7C	5	5
Weather_gRandomVelocityVectors	801233E4	801244C0	1	1
Weather_gSnowTrack	8013DC08	8013ECD4	3	3
Weather_gSplatInfo	8013DBAC	8013EC78	8	8
Weather_gSplatInfoServer	8013DBC8	8013EC94	2	2
Weather_gSys	80123408	801244E4	23	23
Weather_gTrackIntensityLimit	8013DC0C	8013ECD8	2	2
Weather_gTrackIntensityLimitTbl	801233A4	80124480	1	1
Weather_gTrackSpec	8013DBC4	8013EC90	1	1
Weather_gType	8013DBEC	8013ECB8	7	7
Weather_gWasDrawn	8013DBA4	8013EC70	7	7
Xfade	8010E68C	8010F73C	1	1
_19AIHigh_BTC_HumanCop_lastInputRequestTick_	8013C560	8013D63C	5	5
_6Speech_fgSpeech	8013CD84	8013DE64	39	39
_6Speech_fgUndefined	8013CD88	8013DE68	5	5
_7tScreen_fSuppressLoadingText	800517C8	80051718	3	3
__bss_org	8013DEE0	8013EFD4	4	4
__sdata_org	8013C54C	8013D628	2	2
_bss_obj	8013DD7C	8013EE70	6	6
_cd_event_read	801091A8	80109BD0	1	1
_cd_event_ready	80109180	80109BA8	1	1
_cd_event_sync	80109158	80109B80	1	1
_cd_intr_dispatch	80108680	80108E18	2	2
_cdread2_ready	800F8FCC	800F9714	1	1
_ctype_	801371D1	801382AD	1	1
_dirCheck	8010A510	8010AF38	1	1
_dirRecvAuto	8010A1E4	8010AC0C	1	1
_dirSendAuto	8010A0E4	8010AB0C	1	1
_dma_isr	801066F8	80106E90	1	1
_first_patch	80109F5C	8010A984	1	1
_front_data_org	80051260	80051210	5	5
_front_data_orgend	80052B38	80052A90	8	8
_front_obj	80010000	80010000	1	1
_gpu_que_drain	800EF60C	800EFD54	2	2
_install_drain_cb	800EFE0C	800F0554	1	1
_padChanStart	80137CC8	80138DA4	3	3
_padChanStop	80137CCC	80138DA8	5	5
_padFixResult	80137CD0	80138DAC	4	4
_padFuncChkEng	80137C94	80138D70	4	4
_padFuncClrCmdNo	80137C9C	80138D78	2	2
_padFuncClrInfo	80137C7C	80138D58	8	8
_padFuncCurrLimit	80137C84	80138D60	1	1
_padFuncGetGunPos	80137CA8	80138D84	1	1
_padFuncGetTxd	80137C80	80138D5C	2	2
_padFuncIntGun	80137CA0	80138D7C	1	1
_padFuncNextPort	80137C78	80138D54	4	4
_padFuncPort2Info	80137C8C	80138D68	5	5
_padFuncPtr2Port	80137C88	80138D64	1	1
_padFuncRecvAuto	80137C98	80138D74	3	3
_padFuncSendAuto	80137C90	80138D6C	6	6
_padFuncSetGunPort	80137CA4	80138D80	1	1
_padGunExec	80137CB4	80138D90	1	1
_padInfoDir	80137CAC	80138D88	5	5
_padIntExec	80137CB0	80138D8C	5	5
_padLoadActInfo_rcv	80105980	80106118	1	1
_padLoadActInfo_snd	801058D8	80106070	1	1
_padModeMtap	80137CC4	80138DA0	2	2
_padSetActAlign_rcv	80105C78	80106410	1	1
_padSetActAlign_snd	80105C5C	801063F4	1	1
_padSetMainMode_rcv	80105E2C	801065C4	1	1
_padSetMainMode_snd	80105DD8	80106570	1	1
_padSioChan	80137CB8	80138D94	11	11
_padSioState	80137CBC	80138D98	7	7
_padTotalCurr	80137CC0	80138D9C	6	6
_padVbCallback0	80104AB0	80105248	1	1
_padVbCallback1	80104A48	801051E0	1	1
_pad_failall	800FDEF0	800FE688	1	1
_pad_filter	800FE0B0	800FE848	1	1
_pad_get_port	800FE364	800FEAFC	1	1
